"itemOptionID","itemOptionSortOrder","itemOptionItem","itemOptionSlot","itemOptionEnchantment","createBy","createTime","updateBy","updateTime"
17020,543,"Gloves","Extra","Insightful Spell Power (Corrosion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
17030,543,"Gloves","Extra","Insightful Spell Power (Devotion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17040,543,"Gloves","Extra","Insightful Spell Power (Glaciation)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17050,543,"Gloves","Extra","Insightful Spell Power (Impulse)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17060,543,"Gloves","Extra","Insightful Spell Power (Magnetism)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17070,543,"Gloves","Extra","Insightful Spell Power (Nullification)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17080,543,"Gloves","Extra","Insightful Spell Power (Radiance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17090,543,"Gloves","Extra","Insightful Spell Power (Reconstruction)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17100,543,"Gloves","Extra","Insightful Spell Power (Resonance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17110,543,"Gloves","Extra","Insightful Incite",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17120,576,"Boots","Augment 1","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17130,577,"Boots","Augment 1","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17140,578,"Boots","Augment 1","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17150,579,"Boots","Augment 2","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17160,580,"Boots","Augment 2","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17170,581,"Boots","Augment 2","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17180,582,"Boots","Prefix","Ability (Dexterity)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17190,582,"Boots","Prefix","Combat Mastery",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17200,582,"Boots","Prefix","Dodge",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17210,582,"Boots","Prefix","Feather Fall",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17220,582,"Boots","Prefix","Seeker",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17230,582,"Boots","Prefix","Skill (Balance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17240,582,"Boots","Prefix","Skill (Move Silently)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17250,582,"Boots","Prefix","Spellsight",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17260,582,"Boots","Prefix","Insightful Skill (Tumble)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17270,582,"Boots","Prefix","Striding/Speed",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17280,582,"Boots","Suffix","Ability (Strength)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17290,582,"Boots","Suffix","Diversion",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17300,582,"Boots","Suffix","Insightful Diversion",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17310,582,"Boots","Suffix","Parrying",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17320,582,"Boots","Suffix","Sheltering",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17330,582,"Boots","Suffix","Insightful Skill (Balance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17340,582,"Boots","Suffix","Skill (Jump)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17350,582,"Boots","Suffix","Skill (Swim)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17360,582,"Boots","Suffix","Guard (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17370,582,"Boots","Suffix","Guard (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17380,582,"Boots","Suffix","Guard (Ice)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17390,582,"Boots","Suffix","Guard (Lightning)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17400,582,"Boots","Suffix","Guard (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17410,607,"Boots","Extra","Insightful Ability (Dexterity)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17420,607,"Boots","Extra","Insightful Combat Mastery",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17430,607,"Boots","Extra","Insightful Dodge",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17440,607,"Boots","Extra","Insightful Fortification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17450,607,"Boots","Extra","Insightful Seeker",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17460,607,"Boots","Extra","Insightful Skill (Jump)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17470,607,"Boots","Extra","Insightful Skill (Move Silently)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17480,607,"Boots","Extra","Insightful Spellsight",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17490,607,"Boots","Extra","Insightful Skill (Swim)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17500,607,"Boots","Extra","Insightful Skill (Tumble)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17510,640,"Bracers","Augment 1","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17520,641,"Bracers","Augment 1","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17530,642,"Bracers","Augment 1","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17540,643,"Bracers","Augment 2","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17550,644,"Bracers","Augment 2","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17560,645,"Bracers","Augment 2","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17570,646,"Bracers","Prefix","Ability (Strength)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17580,646,"Bracers","Prefix","Insightful Resist (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17590,646,"Bracers","Prefix","Insightful Resist (Cold)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17600,646,"Bracers","Prefix","Insightful Resist (Electric)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17610,646,"Bracers","Prefix","Insightful Resist (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17620,646,"Bracers","Prefix","Insightful Resist (Light)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17630,646,"Bracers","Prefix","Insightful Resist (Negative)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17640,646,"Bracers","Prefix","Insightful Resist (Poison)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17650,646,"Bracers","Prefix","Insightful Resist (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17660,646,"Bracers","Prefix","Disease Ward",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17670,646,"Bracers","Prefix","Enchantment Resistance",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17680,646,"Bracers","Prefix","Fortitude",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17690,646,"Bracers","Prefix","Illusion Resistance",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17700,646,"Bracers","Prefix","Insightful Spell Resistance",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17710,646,"Bracers","Prefix","Protection",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17720,646,"Bracers","Prefix","Poison Ward",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17730,646,"Bracers","Prefix","Reflex",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17740,646,"Bracers","Prefix","Spell Saves",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17750,646,"Bracers","Prefix","Will",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17760,646,"Bracers","Prefix","Resistance",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17770,646,"Bracers","Suffix","Ability (Constitution)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17780,646,"Bracers","Suffix","Dodge",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17790,646,"Bracers","Suffix","Fortification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17800,646,"Bracers","Suffix","Insightful Magical Sheltering",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17810,646,"Bracers","Suffix","Insightful Physical Sheltering",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17820,646,"Bracers","Suffix","Skill (Intimidate)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17830,646,"Bracers","Suffix","Skill (Move Silently)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17840,646,"Bracers","Suffix","Spellsight",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17850,646,"Bracers","Suffix","Skill (Tumble)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17860,671,"Bracers","Extra","Insightful Ability (Strength)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17870,671,"Bracers","Extra","Insightful Fortification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17880,671,"Bracers","Extra","Parrying",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17890,671,"Bracers","Extra","Sheltering",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17900,671,"Bracers","Extra","Insightful Skill (Intimidate)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17910,671,"Bracers","Extra","Insightful Spellsight",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17920,671,"Bracers","Extra","Skill (Perform)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17930,704,"Armor","Augment 1","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17940,705,"Armor","Augment 1","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17950,706,"Armor","Augment 1","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17960,707,"Armor","Augment 2","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17970,708,"Armor","Augment 2","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17980,709,"Armor","Augment 2","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
17990,710,"Armor","Prefix","Ability (Constitution)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18000,710,"Armor","Prefix","Absorption (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18010,710,"Armor","Prefix","Absorption (Cold)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18020,710,"Armor","Prefix","Absorption (Electricity)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18030,710,"Armor","Prefix","Absorption (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18040,710,"Armor","Prefix","Absorption (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18050,710,"Armor","Prefix","Twilight",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18060,710,"Armor","Prefix","Combat Mastery",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18070,710,"Armor","Prefix","Fearsome",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18080,710,"Armor","Prefix","Vitality",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18090,710,"Armor","Prefix","Fortification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18100,710,"Armor","Prefix","Blueshine",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18110,710,"Armor","Prefix","Spell Power (Combustion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18120,710,"Armor","Prefix","Spell Power (Corrosion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18130,710,"Armor","Prefix","Spell Power (Devotion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18140,710,"Armor","Prefix","Spell Power (Glaciation)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18150,710,"Armor","Prefix","Spell Power (Impulse)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18160,710,"Armor","Prefix","Spell Power (Magnetism)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18170,710,"Armor","Prefix","Spell Power (Nullification)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18180,710,"Armor","Prefix","Spell Power (Radiance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18190,710,"Armor","Prefix","Spell Power (Reconstruction)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18200,710,"Armor","Prefix","Spell Power (Resonance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18210,710,"Armor","Prefix","Lesser Arcane Spell Dexterity",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18220,710,"Armor","Prefix","Spell Resistance",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18230,710,"Armor","Prefix","Sacred",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18240,710,"Armor","Suffix","Insightful Combat Mastery",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18250,710,"Armor","Suffix","Resist (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18260,710,"Armor","Suffix","Resist (Cold)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18270,710,"Armor","Suffix","Resist (Electric)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18280,710,"Armor","Suffix","Resist (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18290,710,"Armor","Suffix","Resist (Light)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18300,710,"Armor","Suffix","Resist (Negative)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18310,710,"Armor","Suffix","Resist (Poison)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18320,710,"Armor","Suffix","Resist (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18330,710,"Armor","Suffix","Invulnerability",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18340,710,"Armor","Suffix","Guard (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18350,710,"Armor","Suffix","Guard (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18360,710,"Armor","Suffix","Guard (Ice)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18370,710,"Armor","Suffix","Guard (Lightning)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18380,710,"Armor","Suffix","Guard (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18390,710,"Armor","Suffix","False Life",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18400,710,"Armor","Suffix","Deathblock",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18410,710,"Armor","Suffix","Skill (Intimidate)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18420,710,"Armor","Suffix","Skill (Move Silently)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18430,710,"Armor","Suffix","Healing Amplification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18440,710,"Armor","Suffix","Negative Amplification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18450,710,"Armor","Suffix","Repair Amplification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18460,710,"Armor","Suffix","Eternal Faith",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18470,735,"Armor","Extra","Parrying",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18480,735,"Armor","Extra","Insightful Resist (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18490,735,"Armor","Extra","Insightful Resist (Cold)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18500,735,"Armor","Extra","Insightful Resist (Electric)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18510,735,"Armor","Extra","Insightful Resist (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18520,735,"Armor","Extra","Insightful Resist (Light)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18530,735,"Armor","Extra","Insightful Resist (Negative)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18540,735,"Armor","Extra","Insightful Resist (Poison)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18550,735,"Armor","Extra","Insightful Resist (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18560,735,"Armor","Extra","Insightful Skill (Balance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18570,735,"Armor","Extra","Insightful Skill (Intimidate)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18580,735,"Armor","Extra","Insightful Skill (Move Silently)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18590,768,"Shield","Augment 1","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18600,769,"Shield","Augment 1","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18610,770,"Shield","Augment 1","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18620,771,"Shield","Augment 2","Blue",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18630,772,"Shield","Augment 2","Yellow",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18640,773,"Shield","Augment 2","Colorless",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18650,774,"Shield","Prefix","Absorption (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18660,774,"Shield","Prefix","Absorption (Cold)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18670,774,"Shield","Prefix","Absorption (Electricity)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18680,774,"Shield","Prefix","Absorption (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18690,774,"Shield","Prefix","Absorption (Sonic)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18700,774,"Shield","Prefix","Combat Mastery",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18710,774,"Shield","Prefix","Fortification",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18720,774,"Shield","Prefix","Skill (Perform)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18730,774,"Shield","Prefix","Spell Power (Combustion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18740,774,"Shield","Prefix","Spell Power (Corrosion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18750,774,"Shield","Prefix","Spell Power (Devotion)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18760,774,"Shield","Prefix","Spell Power (Glaciation)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18770,774,"Shield","Prefix","Spell Power (Impulse)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18780,774,"Shield","Prefix","Spell Power (Magnetism)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18790,774,"Shield","Prefix","Spell Power (Nullification)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18800,774,"Shield","Prefix","Spell Power (Radiance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18810,774,"Shield","Prefix","Spell Power (Reconstruction)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18820,774,"Shield","Prefix","Spell Power (Resonance)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18830,774,"Shield","Prefix","Spell Resistance",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18840,774,"Shield","Prefix","Silver Flame",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18850,774,"Shield","Prefix","Sacred",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18860,774,"Shield","Suffix","Bashing",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18870,774,"Shield","Suffix","Sheltering",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18880,774,"Shield","Suffix","Insightful Combat Mastery",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18890,774,"Shield","Suffix","Shield Spikes",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18900,774,"Shield","Suffix","Resist (Acid)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18910,774,"Shield","Suffix","Resist (Cold)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18920,774,"Shield","Suffix","Resist (Electric)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18930,774,"Shield","Suffix","Resist (Fire)",0,"2021-10-04 04:02:49",0,"2021-10-04 04:02:49"
18940,774,"Shield","Suffix","Resist (Light)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
18950,774,"Shield","Suffix","Resist (Negative)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
18960,774,"Shield","Suffix","Resist (Poison)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
18970,774,"Shield","Suffix","Resist (Sonic)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
18980,774,"Shield","Suffix","Guard (Acid)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
18990,774,"Shield","Suffix","Guard (Fire)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19000,774,"Shield","Suffix","Guard (Ice)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19010,774,"Shield","Suffix","Guard (Lightning)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19020,774,"Shield","Suffix","Guard (Sonic)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19030,774,"Shield","Suffix","False Life",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19040,774,"Shield","Suffix","Deathblock",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19050,774,"Shield","Suffix","Shield Bashing",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19060,774,"Shield","Suffix","Skill (Intimidate)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19070,774,"Shield","Suffix","Skill (Move Silently)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19080,774,"Shield","Suffix","Wizardry",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19090,774,"Shield","Suffix","Eternal Faith",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19100,799,"Shield","Extra","Insightful Deadly",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19110,799,"Shield","Extra","Insightful Skill (Balance)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19120,799,"Shield","Extra","Insightful Skill (Intimidate)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19130,799,"Shield","Extra","Insightful Skill (Move Silently)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19140,799,"Shield","Extra","Parrying",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19150,799,"Shield","Extra","Insightful Resist (Acid)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19160,799,"Shield","Extra","Insightful Resist (Cold)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19170,799,"Shield","Extra","Insightful Resist (Electric)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19180,799,"Shield","Extra","Insightful Resist (Fire)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19190,799,"Shield","Extra","Insightful Resist (Light)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19200,799,"Shield","Extra","Insightful Resist (Negative)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19210,799,"Shield","Extra","Insightful Resist (Poison)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19220,799,"Shield","Extra","Insightful Resist (Sonic)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19230,832,"Melee1","Augment 1","Red",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19240,833,"Melee1","Augment 1","Colorless",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19250,834,"Melee1","Augment 2","Red",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19260,835,"Melee1","Augment 2","Blue",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19270,836,"Melee1","Augment 2","Yellow",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19280,837,"Melee1","Augment 2","Colorless",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19290,838,"Melee1","Prefix","Damage (Acid)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19300,838,"Melee1","Prefix","Damage (Chaos)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19310,838,"Melee1","Prefix","Damage (Cold)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19320,838,"Melee1","Prefix","Damage (Electricity)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19330,838,"Melee1","Prefix","Damage (Evil)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19340,838,"Melee1","Prefix","Damage (Fire)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19350,838,"Melee1","Prefix","Damage (Force)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19360,838,"Melee1","Prefix","Damage (Good)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19370,838,"Melee1","Prefix","Damage (Law)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19380,838,"Melee1","Prefix","Damage (Negative)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19390,838,"Melee1","Prefix","Damage (Poison)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19400,838,"Melee1","Prefix","Damage (Light)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19410,838,"Melee1","Prefix","Damage (Sonic)",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
19420,838,"Melee1","Prefix","Armor-Piercing",0,"2021-10-04 04:02:50",0,"2021-10-04 04:02:50"
